Account,Amount,Part,"$7,800,000.00",Total USDC
0x1404c00e08739bd020fdcc20de541edd1869c244,13272542619043784,0.000110604521825364,$862.72,862.72
0x7bc9cef699d8428a46ec105ad3b5d6dad4df9215,12847970303001148,0.000107066419191676,$835.12,835.12
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,12765438542869616,0.000106378654523913,$829.75,829.75
0xdf77257ca98dfaef7d66faf85cf5a212849baf25,12342860897054220,0.000102857174142118,$802.29,802.29
0xbd1f7d88c76a86c60d41bddd4819fae404e7151e,12335406704735654,0.000102795055872797,$801.80,801.80
0x5d58518c1902ed78c48d77ebe71feede67419438,11805512703806071,0.000098379272531717,$767.36,767.36
0xf695d9975efd23d809d8857438c1ab6b3d09650f,11577180679297688,0.000096476505660814,$752.52,752.52
0xca9f486512154391c63a67069bfc1b1e4fb44774,11012621641995416,0.000091771847016628,$715.82,715.82
0x02aa0b826c7ba6386ddbe04c0a8715a1c0a16b24,10949911528024687,0.000091249262733539,$711.74,711.74
0x0206bc8fc7c1e8635d14f73c0fdb035493f2fd84,10208387903385643,0.00008506989919488,$663.55,663.55
0xf22c5bbb2bef346d7d0ca12e6c038e688c0d1985,9841556002692108,0.0000820129666891,$639.70,639.70
0x8f844d3c0c06526387fa01d165fba8c3984efdac,9838453312604797,0.000081987110938373,$639.50,639.50
0x526d4023e9faa34c8d2edba29c34e54390919f95,9787089571802965,0.000081559079765024,$636.16,636.16
0x922e1ce088bb4fc0295d992070b65088307957e2,9037231789413598,0.000075310264911779,$587.42,587.42
0x61c4ec1fafd7147c526a5e20ff2f3219d5aeb0a8,8713335658242697,0.000072611130485355,$566.37,566.37
0x6ab791754298d6d6d7c182dc1572126b4ed24897,8297804143728000,0.0000691483678644,$539.36,539.36
0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,7884782265558251,0.000065706518879652,$512.51,512.51
0xf71eb59210eed86e727d76f434a2694238213deb,7811044609888989,0.000065092038415741,$507.72,507.72
0xcf741a54fcf72607d8185ee15914430e420bd41c,7025581003540297,0.000058546508362835,$456.66,456.66
0x3195c3f94154364e897711e501e104f40d8e23fb,6248024122093393,0.000052066867684111,$406.12,406.12
0x6aaaf98e8522491bc1006cd8cf95515220144dd3,6082918650853558,0.000050690988757112,$395.39,395.39
0x89e7d093d04d267bed0639542823cc3286e2faa7,5753730534325793,0.000047947754452714,$373.99,373.99
0x3bd5e344ac629c9f232f921bafdeeec312deac9b,5651428850745039,0.000047095240422875,$367.34,367.34
0x57a0575339b2a3559ee840853bd932050aad9266,5555544495805374,0.000046296204131711,$361.11,361.11
0xc63bea1264293c3817b6c3341a5f5dfc8e20572e,5464805327989492,0.000045540044399912,$355.21,355.21
0x3d16451a4b73e778bfec126025ba79716a17e32d,5075346873777726,0.000042294557281481,$329.90,329.90
0x43e7c283206c327d571d7a26e697da38642d5926,4031417661481318,0.00003359514717901,$262.04,262.04
0xa8de8b84c4f4aab4bd90447872c48b6522def7dc,2977240054896406,0.000024810333790803,$193.52,193.52
0xaf34feac2fb7449b745bc79046ad0cecd8bc159d,2904198237852349,0.000024201651982102,$188.77,188.77
0x71930a3b9877c3b64ec8f94513aa2be745e2d6d1,2451002143407042,0.000020425017861725,$159.32,159.32
0xe734f1270098fc0e3a978da32887ccf0339ba99a,2376874448330664,0.000019807287069422,$154.50,154.50
0x671dd102d1b9adfd54fd365769afc37705a3ce68,2278933111771357,0.000018991109264761,$148.13,148.13
0x2beba030cdc9c4a47c5aa657974840428b9fefac,2151791142881289,0.000017931592857344,$139.87,139.87
0x6916683ab95b955bb73caf8bab92700a2469d758,2137028262060977,0.000017808568850508,$138.91,138.91
0x5d19b9dd42ee27cbbdff1ca1d6f72b83cc8e9af3,2042092213073734,0.000017017435108947,$132.74,132.74
0xa178c15dd95553da5b79c1ba0bde1659fa2e76c8,1883092592381118,0.000015692438269842,$122.40,122.40
0x58669f50dc0f3dffaa07182f9b14c65e63835b7f,1303498379396493,0.00001086248649497,$84.73,84.73
0x9c0d23b1fa6c6d601df5f7ed95c31c718b027a57,564858574162319,0.000004707154784685,$36.72,36.72
0x13b37d355cdf1eacefa26a56d6c754ddd0c9e699,508162048918999,0.000004234683740991,$33.03,33.03
0x6c99c45b39d1cddb61b272798ea1da2cdac9bcc8,449508336272126,0.000003745902802267,$29.22,29.22
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,439452448743689,0.00000366210373953,$28.56,28.56
0xbb80c1cbb67543999bc309ed57ce0055cb3632c2,406936675785891,0.000003391138964882,$26.45,26.45
0x10a8bda4459b8ed79529b59c5c9a6b6a530bc5e5,229697022420902,0.000001914141853507,$14.93,14.93
0x09212c58107c8da21b0f67a63e2144bb68bee4eb,222981955428293,0.000001858182961902,$14.49,14.49
0x77da151402d33cbf3e0123b123d7b57c28d95cfd,103703349912229,0.000000864194582601,$6.74,6.74
0x06dd6783c388b7b3080a8e0d3a3bfb8c07a6d1df,97512956724880,0.000000812607972707,$6.34,6.34
0xdabc14db1667def2d9b105e64649747271915d88,87215322249665,0.00000072679435208,$5.67,5.67
0xbb4153b55a59cc8bde72550b0cf16781b08ef7b0,72369151827114,0.000000603076265225,$4.70,4.70
0x9554a1cf07a20616778821db521baacaa79a6631,49710685481344,0.000000414255712344,$3.23,3.23
0xfec18996c36d02902e4c55bcfb7a1c73aa1500cd,16808327430838,0.000000140069395256,$1.09,1.09
0x0de299534957329688a735d03961dbd848a5f87f,4652129050728,0.000000038767742089,$0.30,0.30
0xbf6ab411fd1f824e5ddb47d3695fc4b06edda08a,3661418353239,0.00000003051181961,$0.24,0.24
0x59639871e24f0fd4c3c6162c1a6879b6c58c741e,1480944968617,0.000000012341208071,$0.10,0.10
0xd70464a147925dde45821d92e07a49082107b862,8004361,0.000000000000066703,$0.00,0.00
0x392027fdc620d397ca27f0c1c3dcb592f27a4dc3,0,0.0,$0.00,0.00
0xc8d46eb7881975f9ae15216feeba2ff58e55803c,0,0.0,$0.00,0.00
0xbf168a9b110379fc8e5daa42e334a97159232e37,0,0.0,$0.00,0.00
0x75afaece8cf2a7974b1e541648923afd9339b3f8,0,0.0,$0.00,0.00
